,condition,environment,bootstraps
46003,c,dvdplayer,13.692307692307692
46004,c,dvdplayer,10.583333333333334
46005,c,dvdplayer,11.2
46006,c,dvdplayer,11.6
46007,c,dvdplayer,11.76923076923077
46008,c,dvdplayer,10.7
46009,c,dvdplayer,12.75
46010,c,dvdplayer,12.75
46011,c,dvdplayer,13.0
46012,c,dvdplayer,10.76923076923077
46013,c,dvdplayer,9.333333333333334
46014,c,dvdplayer,11.428571428571429
46015,c,dvdplayer,11.545454545454545
46016,c,dvdplayer,12.307692307692308
46017,c,dvdplayer,10.923076923076923
46018,c,dvdplayer,11.25
46019,c,dvdplayer,11.692307692307692
46020,c,dvdplayer,11.833333333333334
46021,c,dvdplayer,12.857142857142858
46022,c,dvdplayer,13.636363636363637
46023,c,dvdplayer,10.833333333333334
46024,c,dvdplayer,10.846153846153847
46025,c,dvdplayer,10.384615384615385
46026,c,dvdplayer,12.625
46027,c,dvdplayer,11.5
46028,c,dvdplayer,11.833333333333334
46029,c,dvdplayer,11.8
46030,c,dvdplayer,11.583333333333334
46031,c,dvdplayer,12.933333333333334
46032,c,dvdplayer,12.7
46033,c,dvdplayer,10.0
46034,c,dvdplayer,11.0
46035,c,dvdplayer,12.636363636363637
46036,c,dvdplayer,13.76923076923077
46037,c,dvdplayer,10.636363636363637
46038,c,dvdplayer,13.583333333333334
46039,c,dvdplayer,12.642857142857142
46040,c,dvdplayer,12.647058823529411
46041,c,dvdplayer,11.857142857142858
46042,c,dvdplayer,11.071428571428571
46043,c,dvdplayer,11.571428571428571
46044,c,dvdplayer,12.75
46045,c,dvdplayer,13.235294117647058
46046,c,dvdplayer,12.357142857142858
46047,c,dvdplayer,13.307692307692308
46048,c,dvdplayer,12.357142857142858
46049,c,dvdplayer,13.529411764705882
46050,c,dvdplayer,11.916666666666666
46051,c,dvdplayer,10.1
46052,c,dvdplayer,13.1
46053,c,dvdplayer,13.363636363636363
46054,c,dvdplayer,12.125
46055,c,dvdplayer,13.555555555555555
46056,c,dvdplayer,13.875
46057,c,dvdplayer,10.266666666666667
46058,c,dvdplayer,11.8
46059,c,dvdplayer,11.4
46060,c,dvdplayer,12.0
46061,c,dvdplayer,12.583333333333334
46062,c,dvdplayer,12.727272727272727
46063,c,dvdplayer,10.4
46064,c,dvdplayer,14.909090909090908
46065,c,dvdplayer,12.416666666666666
46066,c,dvdplayer,11.357142857142858
46067,c,dvdplayer,12.23076923076923
46068,c,dvdplayer,13.857142857142858
46069,c,dvdplayer,11.25
46070,c,dvdplayer,10.833333333333334
46071,c,dvdplayer,15.727272727272727
46072,c,dvdplayer,13.0
46073,c,dvdplayer,12.846153846153847
46074,c,dvdplayer,14.363636363636363
46075,c,dvdplayer,11.444444444444445
46076,c,dvdplayer,12.88888888888889
46077,c,dvdplayer,9.555555555555555
46078,c,dvdplayer,11.857142857142858
46079,c,dvdplayer,11.846153846153847
46080,c,dvdplayer,12.9375
46081,c,dvdplayer,12.181818181818182
46082,c,dvdplayer,11.666666666666666
46083,c,dvdplayer,10.444444444444445
46084,c,dvdplayer,12.125
46085,c,dvdplayer,12.0
46086,c,dvdplayer,12.7
46087,c,dvdplayer,13.4
46088,c,dvdplayer,10.8
46089,c,dvdplayer,10.4
46090,c,dvdplayer,11.3
46091,c,dvdplayer,12.066666666666666
46092,c,dvdplayer,12.666666666666666
46093,c,dvdplayer,11.727272727272727
46094,c,dvdplayer,13.76923076923077
46095,c,dvdplayer,12.285714285714286
46096,c,dvdplayer,7.25
46097,c,dvdplayer,12.545454545454545
46098,c,dvdplayer,11.545454545454545
46099,c,dvdplayer,13.0
46100,c,dvdplayer,11.692307692307692
46101,c,dvdplayer,12.090909090909092
46102,c,dvdplayer,10.933333333333334
46103,c,dvdplayer,10.625
46104,c,dvdplayer,11.444444444444445
46105,c,dvdplayer,10.2
46106,c,dvdplayer,12.733333333333333
46107,c,dvdplayer,14.1
46108,c,dvdplayer,12.083333333333334
46109,c,dvdplayer,13.636363636363637
46110,c,dvdplayer,11.5
46111,c,dvdplayer,12.071428571428571
46112,c,dvdplayer,13.533333333333333
46113,c,dvdplayer,10.266666666666667
46114,c,dvdplayer,10.166666666666666
46115,c,dvdplayer,12.133333333333333
46116,c,dvdplayer,12.625
46117,c,dvdplayer,13.23076923076923
46118,c,dvdplayer,12.5
46119,c,dvdplayer,13.0
46120,c,dvdplayer,12.61111111111111
46121,c,dvdplayer,12.5
46122,c,dvdplayer,11.846153846153847
46123,c,dvdplayer,11.5
46124,c,dvdplayer,12.0
46125,c,dvdplayer,12.181818181818182
46126,c,dvdplayer,12.642857142857142
46127,c,dvdplayer,12.0
46128,c,dvdplayer,11.642857142857142
46129,c,dvdplayer,13.0
46130,c,dvdplayer,13.7
46131,c,dvdplayer,12.181818181818182
46132,c,dvdplayer,12.066666666666666
46133,c,dvdplayer,10.733333333333333
46134,c,dvdplayer,9.11111111111111
46135,c,dvdplayer,12.25
46136,c,dvdplayer,12.666666666666666
46137,c,dvdplayer,12.3
46138,c,dvdplayer,13.3
46139,c,dvdplayer,12.058823529411764
46140,c,dvdplayer,10.363636363636363
46141,c,dvdplayer,14.666666666666666
46142,c,dvdplayer,11.090909090909092
46143,c,dvdplayer,11.3
46144,c,dvdplayer,13.125
46145,c,dvdplayer,12.076923076923077
46146,c,dvdplayer,11.7
46147,c,dvdplayer,13.75
46148,c,dvdplayer,12.384615384615385
46149,c,dvdplayer,11.461538461538462
46150,c,dvdplayer,11.333333333333334
46151,c,dvdplayer,9.777777777777779
46152,c,dvdplayer,11.666666666666666
46153,c,dvdplayer,12.0
46154,c,dvdplayer,10.090909090909092
46155,c,dvdplayer,10.785714285714286
46156,c,dvdplayer,13.615384615384615
46157,c,dvdplayer,11.444444444444445
46158,c,dvdplayer,11.375
46159,c,dvdplayer,12.153846153846153
46160,c,dvdplayer,12.461538461538462
46161,c,dvdplayer,10.692307692307692
46162,c,dvdplayer,10.5
46163,c,dvdplayer,15.0
46164,c,dvdplayer,11.916666666666666
46165,c,dvdplayer,13.166666666666666
46166,c,dvdplayer,13.866666666666667
46167,c,dvdplayer,12.25
46168,c,dvdplayer,10.642857142857142
46169,c,dvdplayer,10.833333333333334
46170,c,dvdplayer,11.941176470588236
46171,c,dvdplayer,11.818181818181818
46172,c,dvdplayer,12.692307692307692
46173,c,dvdplayer,11.0
46174,c,dvdplayer,12.5
46175,c,dvdplayer,12.083333333333334
46176,c,dvdplayer,10.5
46177,c,dvdplayer,10.666666666666666
46178,c,dvdplayer,11.0
46179,c,dvdplayer,10.4375
46180,c,dvdplayer,11.916666666666666
46181,c,dvdplayer,12.363636363636363
46182,c,dvdplayer,11.3
46183,c,dvdplayer,10.25
46184,c,dvdplayer,13.0
46185,c,dvdplayer,12.764705882352942
46186,c,dvdplayer,11.0
46187,c,dvdplayer,12.444444444444445
46188,c,dvdplayer,12.083333333333334
46189,c,dvdplayer,12.333333333333334
46190,c,dvdplayer,12.583333333333334
46191,c,dvdplayer,11.5
46192,c,dvdplayer,12.428571428571429
46193,c,dvdplayer,13.461538461538462
46194,c,dvdplayer,12.666666666666666
46195,c,dvdplayer,13.785714285714286
46196,c,dvdplayer,11.692307692307692
46197,c,dvdplayer,11.066666666666666
46198,c,dvdplayer,13.0
46199,c,dvdplayer,10.8
46200,c,dvdplayer,10.642857142857142
46201,c,dvdplayer,9.1
46202,c,dvdplayer,12.363636363636363
46203,c,dvdplayer,10.0
46204,c,dvdplayer,13.333333333333334
46205,c,dvdplayer,12.25
46206,c,dvdplayer,10.416666666666666
46207,c,dvdplayer,11.727272727272727
46208,c,dvdplayer,12.933333333333334
46209,c,dvdplayer,10.7
46210,c,dvdplayer,11.533333333333333
46211,c,dvdplayer,11.583333333333334
46212,c,dvdplayer,11.4
46213,c,dvdplayer,12.166666666666666
46214,c,dvdplayer,14.214285714285714
46215,c,dvdplayer,12.083333333333334
46216,c,dvdplayer,11.23076923076923
46217,c,dvdplayer,11.692307692307692
46218,c,dvdplayer,10.727272727272727
46219,c,dvdplayer,10.923076923076923
46220,c,dvdplayer,12.166666666666666
46221,c,dvdplayer,11.615384615384615
46222,c,dvdplayer,13.142857142857142
46223,c,dvdplayer,11.0
46224,c,dvdplayer,12.071428571428571
46225,c,dvdplayer,11.444444444444445
46226,c,dvdplayer,12.166666666666666
46227,c,dvdplayer,11.117647058823529
46228,c,dvdplayer,13.0
46229,c,dvdplayer,11.846153846153847
46230,c,dvdplayer,13.923076923076923
46231,c,dvdplayer,11.8125
46232,c,dvdplayer,12.571428571428571
46233,c,dvdplayer,8.777777777777779
46234,c,dvdplayer,12.727272727272727
46235,c,dvdplayer,12.428571428571429
46236,c,dvdplayer,11.916666666666666
46237,c,dvdplayer,12.357142857142858
46238,c,dvdplayer,11.647058823529411
46239,c,dvdplayer,12.23076923076923
46240,c,dvdplayer,13.153846153846153
46241,c,dvdplayer,12.25
46242,c,dvdplayer,12.846153846153847
46243,c,dvdplayer,13.666666666666666
46244,c,dvdplayer,13.8
46245,c,dvdplayer,13.357142857142858
46246,c,dvdplayer,11.071428571428571
46247,c,dvdplayer,11.833333333333334
46248,c,dvdplayer,9.125
46249,c,dvdplayer,12.733333333333333
46250,c,dvdplayer,11.0
46251,c,dvdplayer,12.714285714285714
46252,c,dvdplayer,11.444444444444445
46253,c,dvdplayer,6.25
46254,c,dvdplayer,10.642857142857142
46255,c,dvdplayer,11.8
46256,c,dvdplayer,12.166666666666666
46257,c,dvdplayer,10.571428571428571
46258,c,dvdplayer,13.5
46259,c,dvdplayer,7.666666666666667
46260,c,dvdplayer,13.181818181818182
46261,c,dvdplayer,13.6
46262,c,dvdplayer,10.357142857142858
46263,c,dvdplayer,11.583333333333334
46264,c,dvdplayer,12.272727272727273
46265,c,dvdplayer,9.25
46266,c,dvdplayer,11.444444444444445
46267,c,dvdplayer,12.272727272727273
46268,c,dvdplayer,10.25
46269,c,dvdplayer,10.9
46270,c,dvdplayer,13.538461538461538
46271,c,dvdplayer,13.428571428571429
46272,c,dvdplayer,10.363636363636363
46273,c,dvdplayer,12.5
46274,c,dvdplayer,10.8
46275,c,dvdplayer,13.615384615384615
46276,c,dvdplayer,13.8
46277,c,dvdplayer,12.5
46278,c,dvdplayer,13.5
46279,c,dvdplayer,11.083333333333334
46280,c,dvdplayer,13.666666666666666
46281,c,dvdplayer,13.846153846153847
46282,c,dvdplayer,11.916666666666666
46283,c,dvdplayer,9.0
46284,c,dvdplayer,12.928571428571429
46285,c,dvdplayer,11.909090909090908
46286,c,dvdplayer,13.727272727272727
46287,c,dvdplayer,11.75
46288,c,dvdplayer,11.5
46289,c,dvdplayer,13.066666666666666
46290,c,dvdplayer,13.916666666666666
46291,c,dvdplayer,12.133333333333333
46292,c,dvdplayer,9.142857142857142
46293,c,dvdplayer,11.3
46294,c,dvdplayer,11.733333333333333
46295,c,dvdplayer,11.6
46296,c,dvdplayer,9.714285714285714
46297,c,dvdplayer,11.461538461538462
46298,c,dvdplayer,13.7
46299,c,dvdplayer,12.666666666666666
46300,c,dvdplayer,15.0
46301,c,dvdplayer,13.083333333333334
46302,c,dvdplayer,11.0
46303,c,dvdplayer,11.2
46304,c,dvdplayer,12.3
46305,c,dvdplayer,13.266666666666667
46306,c,dvdplayer,11.3
46307,c,dvdplayer,13.181818181818182
46308,c,dvdplayer,12.714285714285714
46309,c,dvdplayer,13.5
46310,c,dvdplayer,11.818181818181818
46311,c,dvdplayer,11.1875
46312,c,dvdplayer,10.75
46313,c,dvdplayer,11.538461538461538
46314,c,dvdplayer,11.916666666666666
46315,c,dvdplayer,12.055555555555555
46316,c,dvdplayer,12.333333333333334
46317,c,dvdplayer,11.23076923076923
46318,c,dvdplayer,13.0
46319,c,dvdplayer,9.166666666666666
46320,c,dvdplayer,11.416666666666666
46321,c,dvdplayer,13.7
46322,c,dvdplayer,9.375
46323,c,dvdplayer,11.133333333333333
46324,c,dvdplayer,11.461538461538462
46325,c,dvdplayer,11.235294117647058
46326,c,dvdplayer,11.846153846153847
46327,c,dvdplayer,10.555555555555555
46328,c,dvdplayer,12.333333333333334
46329,c,dvdplayer,14.153846153846153
46330,c,dvdplayer,12.066666666666666
46331,c,dvdplayer,11.333333333333334
46332,c,dvdplayer,13.333333333333334
46333,c,dvdplayer,10.333333333333334
46334,c,dvdplayer,13.25
46335,c,dvdplayer,11.923076923076923
46336,c,dvdplayer,10.3
46337,c,dvdplayer,11.333333333333334
46338,c,dvdplayer,12.4
46339,c,dvdplayer,13.5
46340,c,dvdplayer,11.76923076923077
46341,c,dvdplayer,10.923076923076923
46342,c,dvdplayer,10.545454545454545
46343,c,dvdplayer,13.307692307692308
46344,c,dvdplayer,12.181818181818182
46345,c,dvdplayer,11.0
46346,c,dvdplayer,11.461538461538462
46347,c,dvdplayer,11.071428571428571
46348,c,dvdplayer,14.6
46349,c,dvdplayer,12.933333333333334
46350,c,dvdplayer,11.933333333333334
46351,c,dvdplayer,11.692307692307692
46352,c,dvdplayer,8.857142857142858
46353,c,dvdplayer,11.142857142857142
46354,c,dvdplayer,10.545454545454545
46355,c,dvdplayer,11.8
46356,c,dvdplayer,11.5
46357,c,dvdplayer,10.333333333333334
46358,c,dvdplayer,12.25
46359,c,dvdplayer,14.666666666666666
46360,c,dvdplayer,11.333333333333334
46361,c,dvdplayer,13.0
46362,c,dvdplayer,11.416666666666666
46363,c,dvdplayer,10.923076923076923
46364,c,dvdplayer,12.4
46365,c,dvdplayer,13.5
46366,c,dvdplayer,9.818181818181818
46367,c,dvdplayer,13.357142857142858
46368,c,dvdplayer,9.923076923076923
46369,c,dvdplayer,12.5
46370,c,dvdplayer,10.7
46371,c,dvdplayer,12.571428571428571
46372,c,dvdplayer,13.222222222222221
46373,c,dvdplayer,11.416666666666666
46374,c,dvdplayer,9.11111111111111
46375,c,dvdplayer,12.428571428571429
46376,c,dvdplayer,11.666666666666666
46377,c,dvdplayer,12.363636363636363
46378,c,dvdplayer,10.461538461538462
46379,c,dvdplayer,10.6
46380,c,dvdplayer,12.384615384615385
46381,c,dvdplayer,10.75
46382,c,dvdplayer,12.3
46383,c,dvdplayer,10.615384615384615
46384,c,dvdplayer,12.0
46385,c,dvdplayer,10.0
46386,c,dvdplayer,12.583333333333334
46387,c,dvdplayer,12.428571428571429
46388,c,dvdplayer,13.285714285714286
46389,c,dvdplayer,10.625
46390,c,dvdplayer,12.214285714285714
46391,c,dvdplayer,12.272727272727273
46392,c,dvdplayer,13.9
46393,c,dvdplayer,11.909090909090908
46394,c,dvdplayer,10.466666666666667
46395,c,dvdplayer,10.333333333333334
46396,c,dvdplayer,11.571428571428571
46397,c,dvdplayer,12.272727272727273
46398,c,dvdplayer,10.7
46399,c,dvdplayer,12.294117647058824
46400,c,dvdplayer,14.777777777777779
46401,c,dvdplayer,12.1875
46402,c,dvdplayer,12.5
46403,c,dvdplayer,12.333333333333334
46404,c,dvdplayer,14.0
46405,c,dvdplayer,9.818181818181818
46406,c,dvdplayer,12.583333333333334
46407,c,dvdplayer,12.75
46408,c,dvdplayer,12.5
46409,c,dvdplayer,12.823529411764707
46410,c,dvdplayer,10.0
46411,c,dvdplayer,12.75
46412,c,dvdplayer,11.375
46413,c,dvdplayer,10.23076923076923
46414,c,dvdplayer,12.142857142857142
46415,c,dvdplayer,12.071428571428571
46416,c,dvdplayer,9.833333333333334
46417,c,dvdplayer,12.466666666666667
46418,c,dvdplayer,11.727272727272727
46419,c,dvdplayer,11.166666666666666
46420,c,dvdplayer,12.352941176470589
46421,c,dvdplayer,13.8
46422,c,dvdplayer,13.266666666666667
46423,c,dvdplayer,11.214285714285714
46424,c,dvdplayer,12.6
46425,c,dvdplayer,11.5
46426,c,dvdplayer,11.357142857142858
46427,c,dvdplayer,12.444444444444445
46428,c,dvdplayer,12.0625
46429,c,dvdplayer,10.8
46430,c,dvdplayer,12.0
46431,c,dvdplayer,10.7
46432,c,dvdplayer,12.363636363636363
46433,c,dvdplayer,12.285714285714286
46434,c,dvdplayer,10.0
46435,c,dvdplayer,11.0
46436,c,dvdplayer,10.181818181818182
46437,c,dvdplayer,12.583333333333334
46438,c,dvdplayer,10.444444444444445
46439,c,dvdplayer,12.625
46440,c,dvdplayer,10.461538461538462
46441,c,dvdplayer,12.538461538461538
46442,c,dvdplayer,11.133333333333333
46443,c,dvdplayer,12.142857142857142
46444,c,dvdplayer,12.3
46445,c,dvdplayer,11.166666666666666
46446,c,dvdplayer,10.866666666666667
46447,c,dvdplayer,11.666666666666666
46448,c,dvdplayer,12.375
46449,c,dvdplayer,11.181818181818182
46450,c,dvdplayer,12.166666666666666
46451,c,dvdplayer,13.214285714285714
46452,c,dvdplayer,11.76923076923077
46453,c,dvdplayer,11.166666666666666
46454,c,dvdplayer,12.23076923076923
46455,c,dvdplayer,11.0
46456,c,dvdplayer,13.9
46457,c,dvdplayer,11.583333333333334
46458,c,dvdplayer,12.416666666666666
46459,c,dvdplayer,12.0
46460,c,dvdplayer,11.4
46461,c,dvdplayer,13.0
46462,c,dvdplayer,12.076923076923077
46463,c,dvdplayer,13.555555555555555
46464,c,dvdplayer,12.76923076923077
46465,c,dvdplayer,11.6
46466,c,dvdplayer,12.5
46467,c,dvdplayer,12.538461538461538
46468,c,dvdplayer,10.555555555555555
46469,c,dvdplayer,12.142857142857142
46470,c,dvdplayer,10.857142857142858
46471,c,dvdplayer,11.3
46472,c,dvdplayer,11.181818181818182
46473,c,dvdplayer,9.75
46474,c,dvdplayer,11.9375
46475,c,dvdplayer,13.5
46476,c,dvdplayer,10.555555555555555
46477,c,dvdplayer,13.0
46478,c,dvdplayer,8.375
46479,c,dvdplayer,11.071428571428571
46480,c,dvdplayer,11.23076923076923
46481,c,dvdplayer,11.6875
46482,c,dvdplayer,11.666666666666666
46483,c,dvdplayer,11.0
46484,c,dvdplayer,12.25
46485,c,dvdplayer,11.5
46486,c,dvdplayer,11.875
46487,c,dvdplayer,10.333333333333334
46488,c,dvdplayer,12.666666666666666
46489,c,dvdplayer,12.153846153846153
46490,c,dvdplayer,13.1
46491,c,dvdplayer,11.666666666666666
46492,c,dvdplayer,11.625
46493,c,dvdplayer,9.666666666666666
46494,c,dvdplayer,12.0
46495,c,dvdplayer,11.181818181818182
46496,c,dvdplayer,12.214285714285714
46497,c,dvdplayer,13.0
46498,c,dvdplayer,12.0
46499,c,dvdplayer,11.6
46500,c,dvdplayer,10.8
46501,c,dvdplayer,13.25
46502,c,dvdplayer,10.909090909090908
46503,c,dvdplayer,9.125
46504,c,dvdplayer,12.666666666666666
46505,c,dvdplayer,12.181818181818182
46506,c,dvdplayer,12.5
46507,c,dvdplayer,10.818181818181818
46508,c,dvdplayer,11.428571428571429
46509,c,dvdplayer,10.833333333333334
46510,c,dvdplayer,11.214285714285714
46511,c,dvdplayer,12.25
46512,c,dvdplayer,9.285714285714286
46513,c,dvdplayer,11.0
46514,c,dvdplayer,12.363636363636363
46515,c,dvdplayer,11.777777777777779
46516,c,dvdplayer,14.0
46517,c,dvdplayer,7.6
46518,c,dvdplayer,12.75
